2.452043,2.456383,-0.327866,-0.283712,0.950095,-0.138921
2.502085,2.501891,-0.341307,-0.290702,0.946378,-0.140463
2.552127,2.547124,-0.355014,-0.29777,0.942611,-0.142047
2.602168,2.592077,-0.368985,-0.304919,0.938794,-0.143672
2.65221,2.636746,-0.383221,-0.31215,0.93493,-0.145341
2.702252,2.681125,-0.397721,-0.319466,0.93102,-0.147052
2.752294,2.725209,-0.412485,-0.326869,0.927066,-0.148807
2.802335,2.768994,-0.427512,-0.33436,0.923069,-0.150606
2.852377,2.812475,-0.442802,-0.341943,0.919031,-0.15245
2.902419,2.855647,-0.458354,-0.349619,0.914954,-0.154339
2.95246,2.898506,-0.474169,-0.35739,0.91084,-0.156273
3.002502,2.941046,-0.490245,-0.36526,0.906691,-0.158254
3.052544,2.983263,-0.506582,-0.373229,0.902509,-0.160281
3.102585,3.025152,-0.52318,-0.381302,0.898296,-0.162354
3.152627,3.066709,-0.540038,-0.389479,0.894054,-0.164475
3.202669,3.107929,-0.557156,-0.397764,0.889784,-0.166643
3.252711,3.148807,-0.574533,-0.406158,0.88549,-0.168859
3.302752,3.18934,-0.592169,-0.414665,0.881173,-0.171122
3.352794,3.229523,-0.610063,-0.423285,0.876835,-0.173434
3.402836,3.26935,-0.628216,-0.432023,0.87248,-0.175795
3.452877,3.308819,-0.646625,-0.44088,0.868109,-0.178203
3.502919,3.347924,-0.665292,-0.449859,0.863724,-0.18066
3.552961,3.386661,-0.684214,-0.458962,0.859329,-0.183166
3.603003,3.425027,-0.703393,-0.468192,0.854925,-0.185719
3.653044,3.463016,-0.722827,-0.477551,0.850516,-0.188321
3.703086,3.500625,-0.742516,-0.487041,0.846104,-0.19097
3.753128,3.537849,-0.762459,-0.496664,0.841691,-0.193667
3.803169,3.574685,-0.782655,-0.506424,0.837281,-0.19641
3.853211,3.611128,-0.803105,-0.516322,0.832875,-0.1992
3.903253,3.647174,-0.823807,-0.526362,0.828478,-0.202035
3.953294,3.68282,-0.844761,-0.536544,0.824092,-0.204914
4.003336,3.718061,-0.865967,-0.546871,0.819719,-0.207837
4.053378,3.752894,-0.887423,-0.557345,0.815364,-0.210803
4.10342,3.787314,-0.90913,-0.567969,0.811028,-0.213809
4.153461,3.821319,-0.931087,-0.578745,0.806715,-0.216856
4.203503,3.854903,-0.953292,-0.589674,0.802429,-0.21994
4.253545,3.888065,-0.975746,-0.600758,0.798172,-0.22306
4.303586,3.920799,-0.998447,-0.611999,0.793948,-0.226215
4.353628,3.953103,-1.021396,-0.623399,0.789761,-0.229402
4.40367,3.984972,-1.044592,-0.634959,0.785612,-0.232619
4.453711,4.016403,-1.068033,-0.64668,0.781507,-0.235862
4.503753,4.047394,-1.09172,-0.658565,0.777448,-0.23913
4.553795,4.07794,-1.115651,-0.670614,0.773439,-0.242419
4.603837,4.108038,-1.139826,-0.682827,0.769483,-0.245725
4.653878,4.137684,-1.164245,-0.695207,0.765585,-0.249046
4.70392,4.166876,-1.188906,-0.707753,0.761747,-0.252378
4.753962,4.195611,-1.213809,-0.720466,0.757973,-0.255716
4.804003,4.223884,-1.238954,-0.733346,0.754268,-0.259056
4.854045,4.251694,-1.264339,-0.746393,0.750634,-0.262394
4.904087,4.279037,-1.289964,-0.759607,0.747076,-0.265724
4.954128,4.305909,-1.315828,-0.772987,0.743597,-0.269043
5.00417,4.332309,-1.34193,-0.786533,0.740201,-0.272344
5.054212,4.358233,-1.368271,-0.800244,0.736891,-0.275623
5.104254,4.383678,-1.394848,-0.814118,0.733673,-0.278872
5.154295,4.408641,-1.421662,-0.828154,0.730548,-0.282087
5.204337,4.43312,-1.448711,-0.84235,0.727522,-0.285262
5.254379,4.457112,-1.475995,-0.856703,0.724597,-0.288389
5.30442,4.480615,-1.503513,-0.871212,0.721777,-0.291463
5.354462,4.503626,-1.531265,-0.885873,0.719067,-0.294476
5.404504,4.526141,-1.559249,-0.900683,0.716469,-0.297422
5.454545,4.54816,-1.587465,-0.915638,0.713988,-0.300294
5.504587,4.569679,-1.615912,-0.930736,0.711626,-0.303085
5.554629,4.590696,-1.644589,-0.945971,0.709388,-0.305788
5.604671,4.611209,-1.673495,-0.961339,0.707276,-0.308396
5.654712,4.631215,-1.70263,-0.976834,0.705294,-0.310902
5.704754,4.650713,-1.731994,-0.992453,0.703445,-0.313299
5.754796,4.6697,-1.761584,-1.008189,0.701733,-0.31558
5.804837,4.688173,-1.7914,-1.024035,0.70016,-0.317739
5.854879,4.706132,-1.821442,-1.039987,0.698729,-0.319768
5.904921,4.723574,-1.851708,-1.056036,0.697442,-0.321662
5.954962,4.740497,-1.882198,-1.072177,0.696304,-0.323414
6.005004,4.756899,-1.912911,-1.088402,0.695316,-0.325019
6.055046,4.772779,-1.943847,-1.104704,0.69448,-0.326472
6.105088,4.788135,-1.975003,-1.121074,0.693799,-0.327766
6.155129,4.802964,-2.00638,-1.137505,0.693275,-0.328899
6.205171,4.817266,-2.037976,-1.153989,0.692909,-0.329865
6.255213,4.831039,-2.069791,-1.170516,0.692704,-0.33066
6.305254,4.844281,-2.101824,-1.187079,0.692661,-0.331283
6.355296,4.856991,-2.134073,-1.203669,0.692781,-0.33173
6.405338,4.869168,-2.166539,-1.220277,0.693065,-0.331998
6.455379,4.88081,-2.199219,-1.236894,0.693515,-0.332087
6.505421,4.891915,-2.232114,-1.253511,0.694132,-0.331996
6.555463,4.902483,-2.265223,-1.270118,0.694915,-0.331725
6.605505,4.912513,-2.298543,-1.286708,0.695866,-0.331272
6.655546,4.922003,-2.332075,-1.30327,0.696984,-0.330641
6.705588,4.930953,-2.365818,-1.319796,0.69827,-0.329831
6.75563,4.939361,-2.39977,-1.336278,0.699724,-0.328846
6.805671,4.947226,-2.433931,-1.352705,0.701344,-0.327687
6.855713,4.954548,-2.4683,-1.369071,0.703132,-0.326358
6.905755,4.961325,-2.502876,-1.385366,0.705085,-0.324862
6.955796,4.967558,-2.537658,-1.401582,0.707203,-0.323204
7.005838,4.973245,-2.572644,-1.41771,0.709485,-0.321388
7.05588,4.978386,-2.607834,-1.433745,0.71193,-0.319419
7.105922,4.982979,-2.643228,-1.449676,0.714535,-0.317303
7.155963,4.987026,-2.678823,-1.465499,0.717301,-0.315045
7.206005,4.990525,-2.71462,-1.481205,0.720224,-0.312651
7.256047,4.993475,-2.750616,-1.496788,0.723304,-0.310128
7.306088,4.995877,-2.786812,-1.512242,0.726538,-0.307482
7.35613,4.99773,-2.823206,-1.52756,0.729923,-0.30472
7.406172,4.999035,-2.859797,-1.542737,0.733458,-0.301848
7.456214,4.99979,-2.896584,-1.557768,0.73714,-0.298873
7.506255,4.999996,-2.933566,-1.572648,0.740967,-0.295803
7.556297,4.999652,-2.970742,-1.587372,0.744935,-0.292645
7.606339,4.99876,-3.008111,-1.601935,0.749043,-0.289405
7.65638,4.997318,-3.045672,-1.616335,0.753288,-0.28609
7.706422,4.995328,-3.083424,-1.630567,0.757666,-0.282707
7.756464,4.992789,-3.121366,-1.644628,0.762174,-0.279263
7.806505,4.989701,-3.159497,-1.658516,0.766811,-0.275765
7.856547,4.986066,-3.197815,-1.672227,0.771571,-0.272219
7.906589,4.981882,-3.236321,-1.68576,0.776453,-0.26863
7.956631,4.977152,-3.275012,-1.699112,0.781453,-0.265007
8.006672,4.971874,-3.313888,-1.712282,0.786569,-0.261353
8.056714,4.966051,-3.352948,-1.725269,0.791795,-0.257676
8.106756,4.959682,-3.39219,-1.738071,0.79713,-0.253979
8.156797,4.952768,-3.431613,-1.750687,0.80257,-0.25027
8.206839,4.94531,-3.471217,-1.763118,0.808112,-0.246552
8.256881,4.937309,-3.511,-1.775363,0.813753,-0.24283
8.306922,4.928766,-3.550962,-1.787422,0.819488,-0.239108
8.356964,4.919681,-3.5911,-1.799294,0.825315,-0.235392
8.407006,4.910056,-3.631415,-1.810981,0.83123,-0.231684
8.457048,4.899892,-3.671904,-1.822482,0.837231,-0.227989
8.507089,4.889189,-3.712567,-1.833799,0.843313,-0.22431
8.557131,4.877949,-3.753403,-1.844932,0.849473,-0.22065
8.607173,4.866174,-3.79441,-1.855883,0.855709,-0.217013
8.657214,4.853864,-3.835588,-1.866652,0.862016,-0.2134
8.707256,4.841021,-3.876935,-1.877241,0.868392,-0.209815
8.757298,4.827646,-3.91845,-1.887651,0.874834,-0.20626
8.807339,4.81374,-3.960133,-1.897885,0.881337,-0.202736
8.857381,4.799306,-4.001981,-1.907942,0.8879,-0.199247
8.907423,4.784345,-4.043994,-1.917826,0.894519,-0.195793
8.957465,4.768858,-4.08617,-1.927539,0.90119,-0.192376
9.007506,4.752848,-4.128509,-1.937081,0.907911,-0.188997
9.057548,4.736315,-4.171009,-1.946455,0.914679,-0.185659
9.10759,4.719262,-4.213669,-1.955663,0.92149,-0.182361
9.157631,4.701691,-4.256488,-1.964707,0.928342,-0.179105
9.207673,4.683603,-4.299464,-1.973589,0.935232,-0.175892
9.257715,4.665001,-4.342597,-1.982311,0.942157,-0.172721
9.307756,4.645886,-4.385886,-1.990876,0.949114,-0.169594
9.357798,4.626261,-4.429329,-1.999286,0.9561,-0.166512
9.40784,4.606128,-4.472925,-2.007542,0.963113,-0.163474
9.457882,4.585489,-4.516672,-2.015647,0.97015,-0.16048
9.507923,4.564346,-4.56057,-2.023604,0.977207,-0.157532
9.557965,4.542702,-4.604618,-2.031414,0.984284,-0.154628
9.608007,4.520559,-4.648813,-2.039081,0.991376,-0.151769
9.658048,4.497919,-4.693156,-2.046605,0.998481,-0.148954
9.70809,4.474785,-4.737644,-2.053989,1.005598,-0.146184
9.758132,4.45116,-4.782277,-2.061236,1.012722,-0.143459
9.808173,4.427046,-4.827053,-2.068348,1.019853,-0.140777
9.858215,4.402445,-4.871971,-2.075326,1.026986,-0.13814
9.908257,4.377361,-4.91703,-2.082174,1.034121,-0.135545
9.958299,4.351796,-4.962229,-2.088893,1.041255,-0.132994
10.00834,4.325753,-5.007566,-2.095485,1.048386,-0.130484
10.058382,4.299235,-5.05304,-2.101953,1.05551,-0.128017
10.108424,4.272245,-5.09865,-2.108298,1.062627,-0.125592
10.158465,4.244785,-5.144394,-2.114523,1.069733,-0.123207
10.208507,4.216859,-5.190272,-2.12063,1.076827,-0.120862
10.258549,4.18847,-5.236282,-2.12662,1.083907,-0.118558
10.30859,4.159621,-5.282422,-2.132496,1.09097,-0.116292
10.358632,4.130315,-5.328693,-2.13826,1.098015,-0.114066
10.408674,4.100555,-5.375091,-2.143913,1.105039,-0.111877
10.458716,4.070345,-5.421617,-2.149457,1.112041,-0.109725
10.508757,4.039688,-5.468268,-2.154895,1.119018,-0.10761
10.558799,4.008587,-5.515044,-2.160228,1.125969,-0.105531
10.608841,3.977045,-5.561943,-2.165458,1.132892,-0.103488
10.658882,3.945067,-5.608963,-2.170586,1.139785,-0.101479
10.708924,3.912656,-5.656105,-2.175615,1.146646,-0.099504
10.758966,3.879814,-5.703365,-2.180545,1.153473,-0.097563
10.809008,3.846547,-5.750744,-2.185379,1.160265,-0.095654
10.859049,3.812857,-5.798239,-2.190119,1.16702,-0.093777
10.909091,3.778748,-5.84585,-2.194766,1.173737,-0.091932
10.959133,3.744224,-5.893575,-2.199321,1.180412,-0.090118
11.009174,3.709289,-5.941412,-2.203785,1.187046,-0.088334
11.059216,3.673946,-5.989361,-2.208162,1.193636,-0.086579
11.109258,3.6382,-6.03742,-2.212451,1.200181,-0.084853
11.159299,3.602054,-6.085588,-2.216655,1.20668,-0.083156
11.209341,3.565512,-6.133864,-2.220774,1.21313,-0.081486
11.259383,3.528579,-6.182245,-2.22481,1.21953,-0.079843
11.309425,3.491259,-6.230732,-2.228765,1.225879,-0.078226
11.359466,3.453554,-6.279322,-2.23264,1.232176,-0.076636
11.409508,3.415471,-6.328014,-2.236436,1.238418,-0.07507
11.45955,3.377012,-6.376807,-2.240154,1.244605,-0.073529
11.509591,3.338182,-6.425699,-2.243795,1.250735,-0.072012
11.559633,3.298986,-6.47469,-2.247361,1.256807,-0.070519
11.609675,3.259427,-6.523777,-2.250853,1.26282,-0.069049
11.659716,3.21951,-6.57296,-2.254272,1.268771,-0.067601
11.709758,3.17924,-6.622237,-2.257619,1.274661,-0.066174
11.7598,3.13862,-6.671607,-2.260896,1.280488,-0.064769
11.809842,3.097656,-6.721068,-2.264102,1.28625,-0.063385
11.859883,3.056351,-6.770619,-2.26724,1.291946,-0.062021
11.909925,3.01471,-6.820259,-2.27031,1.297576,-0.060677
11.959967,2.972739,-6.869986,-2.273313,1.303138,-0.059352
12.010008,2.930441,-6.919799,-2.27625,1.30863,-0.058046
12.06005,2.887821,-6.969697,-2.279123,1.314052,-0.056759
12.110092,2.844884,-7.019678,-2.281931,1.319403,-0.055489
12.160133,2.801634,-7.069741,-2.284677,1.324682,-0.054236
12.210175,2.758076,-7.119884,-2.28736,1.329887,-0.053001
12.260217,2.714216,-7.170107,-2.289981,1.335018,-0.051781
12.310259,2.670057,-7.220407,-2.292542,1.340073,-0.050578
12.3603,2.625606,-7.270783,-2.295044,1.345052,-0.049391
12.410342,2.580865,-7.321234,-2.297486,1.349954,-0.048219
12.460384,2.535842,-7.371759,-2.29987,1.354777,-0.047061
12.510425,2.490539,-7.422356,-2.302196,1.359521,-0.045918
12.560467,2.444963,-7.473024,-2.304466,1.364185,-0.044789
12.610509,2.399119,-7.523762,-2.306679,1.368768,-0.043673
12.66055,2.353011,-7.574567,-2.308837,1.373269,-0.042571
12.710592,2.306645,-7.625439,-2.31094,1.377688,-0.041481
12.760634,2.260025,-7.676376,-2.312989,1.382023,-0.040404
12.810676,2.213157,-7.727377,-2.314984,1.386273,-0.039339
12.860717,2.166046,-7.77844,-2.316926,1.390439,-0.038285
12.910759,2.118697,-7.829564,-2.318816,1.394518,-0.037243
12.960801,2.071115,-7.880748,-2.320654,1.398511,-0.036212
13.010842,2.023305,-7.93199,-2.32244,1.402417,-0.035192
13.060884,1.975274,-7.983289,-2.324176,1.406235,-0.034182
13.110926,1.927025,-8.034644,-2.325861,1.409964,-0.033182
13.160967,1.878565,-8.086052,-2.327497,1.413603,-0.032192
13.211009,1.829899,-8.137513,-2.329083,1.417153,-0.031211
13.261051,1.781031,-8.189025,-2.330621,1.420612,-0.030239
13.311093,1.731968,-8.240586,-2.33211,1.423979,-0.029276
13.361134,1.682715,-8.292196,-2.333551,1.427255,-0.028321
13.411176,1.633276,-8.343853,-2.334945,1.430438,-0.027375
13.461218,1.583659,-8.395556,-2.336291,1.433528,-0.026436
13.511259,1.533867,-8.447302,-2.33759,1.436525,-0.025505
13.561301,1.483907,-8.499091,-2.338844,1.439428,-0.024582
13.611343,1.433784,-8.550921,-2.340051,1.442236,-0.023665
13.661384,1.383503,-8.602792,-2.341212,1.444949,-0.022755
13.711426,1.333071,-8.6547,-2.342328,1.447566,-0.021851
13.761468,1.282492,-8.706645,-2.343399,1.450087,-0.020954
13.81151,1.231772,-8.758626,-2.344426,1.452512,-0.020063
13.861551,1.180916,-8.810641,-2.345407,1.45484,-0.019177
13.911593,1.129932,-8.862689,-2.346345,1.457071,-0.018296
13.961635,1.078823,-8.914768,-2.347239,1.459204,-0.017421
14.011676,1.027595,-8.966877,-2.348089,1.46124,-0.016551
14.061718,0.976255,-9.019014,-2.348895,1.463177,-0.015685
14.11176,0.924807,-9.071178,-2.349658,1.465015,-0.014823
14.161802,0.873258,-9.123367,-2.350379,1.466754,-0.013966
14.211843,0.821613,-9.175581,-2.351056,1.468394,-0.013113
14.261885,0.769877,-9.227817,-2.351691,1.469934,-0.012263
14.311927,0.718057,-9.280075,-2.352284,1.471375,-0.011417
14.361968,0.666159,-9.332352,-2.352834,1.472716,-0.010574
14.41201,0.614187,-9.384647,-2.353342,1.473956,-0.009733
14.462052,0.562147,-9.43696,-2.353808,1.475096,-0.008896
14.512093,0.510046,-9.489288,-2.354232,1.476135,-0.008061
14.562135,0.457889,-9.54163,-2.354615,1.477073,-0.007228
14.612177,0.405681,-9.593984,-2.354956,1.47791,-0.006397
14.662219,0.353429,-9.64635,-2.355255,1.478646,-0.005568
14.71226,0.301138,-9.698725,-2.355513,1.479281,-0.00474
14.762302,0.248814,-9.751109,-2.35573,1.479814,-0.003914
14.812344,0.196463,-9.803499,-2.355905,1.480246,-0.003089
14.862385,0.14409,-9.855895,-2.356039,1.480577,-0.002264
14.912427,0.091701,-9.908295,-2.356131,1.480805,-0.001441
14.962469,0.039302,-9.960697,-2.356183,1.480932,-0.000617
15.01251,-0.013101,-10.013101,-2.356193,1.480958,0.000206
15.062552,-0.065503,-10.065504,-2.356162,1.480882,0.001029
15.112594,-0.117897,-10.117905,-2.35609,1.480704,0.001853
15.162636,-0.170279,-10.170303,-2.355977,1.480424,0.002677
15.212677,-0.222641,-10.222697,-2.355822,1.480043,0.003501
15.262719,-0.27498,-10.275084,-2.355626,1.47956,0.004327
15.312761,-0.327288,-10.327464,-2.355389,1.478976,0.005154
15.362802,-0.37956,-10.379834,-2.355111,1.478291,0.005982
15.412844,-0.431791,-10.432195,-2.35479,1.477504,0.006812
15.462886,-0.483974,-10.484543,-2.354429,1.476616,0.007644
15.512927,-0.536104,-10.536878,-2.354025,1.475628,0.008478
15.562969,-0.588175,-10.589198,-2.35358,1.474538,0.009314
15.613011,-0.640181,-10.641503,-2.353093,1.473348,0.010153
15.663053,-0.692117,-10.693789,-2.352564,1.472058,0.010995
15.713094,-0.743978,-10.746057,-2.351993,1.470667,0.01184
15.763136,-0.795756,-10.798304,-2.351379,1.469177,0.012688
15.813178,-0.847447,-10.850529,-2.350723,1.467587,0.013539
15.863219,-0.899045,-10.902731,-2.350024,1.465897,0.014394
15.913261,-0.950544,-10.954908,-2.349282,1.464108,0.015254
15.963303,-1.001939,-11.007058,-2.348497,1.46222,0.016117
16.013344,-1.053223,-11.059181,-2.347669,1.460234,0.016985
16.063386,-1.104392,-11.111275,-2.346797,1.45815,0.017858
16.113428,-1.15544,-11.163339,-2.345882,1.455968,0.018736
16.16347,-1.206361,-11.21537,-2.344922,1.453688,0.019619
16.213511,-1.257149,-11.267368,-2.343918,1.451312,0.020508
16.263553,-1.307799,-11.319332,-2.342869,1.448839,0.021402
16.313595,-1.358306,-11.371259,-2.341776,1.446269,0.022302
16.363636,-1.408663,-11.423148,-2.340637,1.443604,0.023209
16.413678,-1.458865,-11.474999,-2.339453,1.440843,0.024122
16.46372,-1.508908,-11.526809,-2.338223,1.437988,0.025043
16.513761,-1.558784,-11.578577,-2.336947,1.435038,0.02597
16.563803,-1.60849,-11.630301,-2.335624,1.431995,0.026905
16.613845,-1.658018,-11.681981,-2.334254,1.428858,0.027847
16.663887,-1.707365,-11.733615,-2.332836,1.425629,0.028798
16.713928,-1.756524,-11.785201,-2.331371,1.422307,0.029756
16.76397,-1.80549,-11.836738,-2.329858,1.418894,0.030724
16.814012,-1.854257,-11.888224,-2.328296,1.415389,0.0317
16.864053,-1.902821,-11.939659,-2.326685,1.411795,0.032686
16.914095,-1.951176,-11.99104,-2.325025,1.40811,0.033681
16.964137,-1.999317,-12.042367,-2.323314,1.404337,0.034686
17.014178,-2.047238,-12.093638,-2.321553,1.400475,0.035701
17.06422,-2.094934,-12.144851,-2.319741,1.396526,0.036726
17.114262,-2.142401,-12.196005,-2.317877,1.392489,0.037763
17.164304,-2.189631,-12.247099,-2.315961,1.388367,0.038811
17.214345,-2.236622,-12.298132,-2.313993,1.384159,0.03987
17.264387,-2.283366,-12.349101,-2.311971,1.379866,0.040941
17.314429,-2.32986,-12.400005,-2.309895,1.375489,0.042024
17.36447,-2.376098,-12.450844,-2.307765,1.371029,0.04312
17.414512,-2.422074,-12.501616,-2.305579,1.366487,0.044229
17.464554,-2.467785,-12.552318,-2.303338,1.361863,0.045352
17.514595,-2.513225,-12.602951,-2.30104,1.357159,0.046488
17.564637,-2.558389,-12.653512,-2.298685,1.352376,0.047638
17.614679,-2.603271,-12.704,-2.296272,1.347513,0.048803
17.664721,-2.647868,-12.754415,-2.2938,1.342573,0.049983
17.714762,-2.692174,-12.804753,-2.291269,1.337555,0.051178
17.764804,-2.736184,-12.855014,-2.288678,1.332462,0.052389
17.814846,-2.779893,-12.905197,-2.286026,1.327294,0.053616
17.864887,-2.823297,-12.955301,-2.283312,1.322052,0.05486
17.914929,-2.866391,-13.005323,-2.280535,1.316737,0.056122
17.964971,-2.909171,-13.055262,-2.277695,1.31135,0.0574
18.015013,-2.95163,-13.105118,-2.27479,1.305893,0.058697
18.065054,-2.993766,-13.154888,-2.27182,1.300365,0.060013
18.115096,-3.035572,-13.204572,-2.268783,1.29477,0.061347
18.165138,-3.077045,-13.254168,-2.26568,1.289106,0.062701
18.215179,-3.118181,-13.303674,-2.262508,1.283377,0.064075
18.265221,-3.158973,-13.353089,-2.259266,1.277582,0.065469
18.315263,-3.199419,-13.402413,-2.255955,1.271724,0.066885
18.365304,-3.239513,-13.451643,-2.252572,1.265803,0.068322
18.415346,-3.279251,-13.500778,-2.249117,1.259821,0.069781
18.465388,-3.318629,-13.549818,-2.245588,1.253778,0.071263
18.51543,-3.357643,-13.598759,-2.241984,1.247677,0.072768
18.565471,-3.396288,-13.647602,-2.238304,1.241518,0.074297
18.615513,-3.43456,-13.696345,-2.234548,1.235304,0.07585
18.665555,-3.472454,-13.744986,-2.230713,1.229034,0.077428
18.715596,-3.509967,-13.793525,-2.226798,1.222711,0.079031
18.765638,-3.547095,-13.841959,-2.222803,1.216336,0.080661
18.81568,-3.583832,-13.890287,-2.218725,1.209911,0.082317
18.865721,-3.620177,-13.938509,-2.214563,1.203437,0.084001
18.915763,-3.656123,-13.986623,-2.210317,1.196915,0.085713
18.965805,-3.691668,-14.034627,-2.205985,1.190347,0.087453
19.015847,-3.726808,-14.082521,-2.201564,1.183735,0.089222
19.065888,-3.761538,-14.130302,-2.197054,1.17708,0.091021
19.11593,-3.795854,-14.17797,-2.192454,1.170383,0.092851
19.165972,-3.829754,-14.225523,-2.187761,1.163648,0.094712
19.216013,-3.863234,-14.27296,-2.182974,1.156874,0.096604
19.266055,-3.896288,-14.32028,-2.178092,1.150064,0.098529
19.316097,-3.928915,-14.367481,-2.173113,1.143219,0.100487
19.366138,-3.961111,-14.414562,-2.168034,1.136342,0.102479
19.41618,-3.992871,-14.461522,-2.162856,1.129434,0.104505
19.466222,-4.024193,-14.50836,-2.157575,1.122497,0.106566
19.516264,-4.055072,-14.555073,-2.152189,1.115533,0.108663
19.566305,-4.085506,-14.601662,-2.146699,1.108543,0.110796
19.616347,-4.115492,-14.648124,-2.1411,1.10153,0.112966
19.666389,-4.145025,-14.694459,-2.135392,1.094495,0.115174
19.71643,-4.174103,-14.740664,-2.129572,1.087441,0.11742
19.766472,-4.202723,-14.78674,-2.123639,1.080369,0.119705
19.816514,-4.230881,-14.832684,-2.117591,1.073282,0.12203
19.866555,-4.258574,-14.878495,-2.111426,1.066181,0.124394
19.916597,-4.285799,-14.924172,-2.105141,1.05907,0.126799
19.966639,-4.312554,-14.969714,-2.098734,1.051949,0.129246
20.016681,-4.338835,-15.01512,-2.092205,1.044821,0.131734
20.066722,-4.364639,-15.060388,-2.085549,1.037689,0.134264
20.116764,-4.389964,-15.105517,-2.078766,1.030554,0.136837
20.166806,-4.414806,-15.150506,-2.071854,1.023419,0.139453
20.216847,-4.439164,-15.195353,-2.064809,1.016287,0.142113
20.266889,-4.463034,-15.240057,-2.05763,1.009159,0.144816
20.316931,-4.486414,-15.284618,-2.050314,1.002038,0.147564
20.366972,-4.509301,-15.329034,-2.04286,0.994927,0.150356
20.417014,-4.531693,-15.373303,-2.035265,0.987828,0.153193
20.467056,-4.553587,-15.417425,-2.027527,0.980743,0.156074
20.517098,-4.57498,-15.461398,-2.019644,0.973676,0.159
20.567139,-4.595872,-15.505221,-2.011613,0.966629,0.161971
20.617181,-4.616258,-15.548892,-2.003433,0.959604,0.164987
20.667223,-4.636137,-15.592412,-1.9951,0.952604,0.168048
20.717264,-4.655507,-15.635778,-1.986613,0.945632,0.171152
20.767306,-4.674366,-15.678989,-1.97797,0.93869,0.174301
20.817348,-4.692711,-15.722044,-1.969168,0.931783,0.177493
20.867389,-4.710541,-15.764942,-1.960205,0.924911,0.180728
20.917431,-4.727853,-15.807681,-1.951079,0.918079,0.184005
20.967473,-4.744646,-15.850261,-1.941789,0.911289,0.187323
21.017515,-4.760918,-15.892681,-1.932331,0.904544,0.190682
21.067556,-4.776667,-15.934939,-1.922704,0.897848,0.194079
21.117598,-4.791891,-15.977033,-1.912906,0.891203,0.197515
21.16764,-4.806589,-16.018964,-1.902935,0.884612,0.200987
