Time [s], X-Pos [m], Y-Pos [m], phi [rad], dX-Pos [m/s], dY-Pos [m/s], dphi [rad/s], Path Vel [m/s]
5.4,0.523208,0,0,0.1,0,0,0.1
5.45,0.528208,0,0,0.1,0,0,0.1
5.5,0.533208,0,0,0.1,0,0,0.1
5.55,0.538208,0,0,0.1,0,0,0.1
5.6,0.543208,0,0,0.1,0,0,0.1
5.65,0.548208,0,0,0.1,0,0,0.1
5.7,0.553208,0,0,0.1,0,0,0.1
5.75,0.558208,0,0,0.1,0,0,0.1
5.8,0.563208,0,0,0.1,0,0,0.1
5.85,0.568208,0,0,0.1,0,0,0.1
5.9,0.573208,0,0,0.1,0,0,0.1
5.95,0.578208,0,0,0.1,0,0,0.1
6,0.583208,0,0,0.1,0,0,0.1
6.05,0.588208,0,0,0.1,0,0,0.1
6.1,0.593208,0,0,0.1,0,0,0.1
6.15,0.598208,0,0,0.1,0,0,0.1
6.2,0.603208,0,0,0.1,0,0,0.1
6.25,0.608208,0,0,0.1,0,0,0.1
6.3,0.613208,0,0,0.1,0,0,0.1
6.35,0.618208,0,0,0.1,0,0,0.1
6.4,0.623208,0,0,0.1,0,0,0.1
6.45,0.628208,0,0,0.1,0,0,0.1
6.5,0.633208,0,0,0.1,0,0,0.1
6.55,0.638208,0,0,0.1,0,0,0.1
6.6,0.643208,0,0,0.1,0,0,0.1
6.65,0.648208,0,0,0.1,0,0,0.1
6.7,0.653208,0,0,0.1,0,0,0.1
6.75,0.658208,0,0,0.1,0,0,0.1
6.8,0.663208,0,0,0.1,0,0,0.1
6.85,0.668208,0,0,0.1,0,0,0.1
6.9,0.673208,0,0,0.1,0,0,0.1
6.95,0.678208,0,0,0.1,0,0,0.1
7,0.683208,0,0,0.1,0,0,0.1
7.05,0.688208,0,0,0.1,0,0,0.1
7.1,0.693208,0,0,0.1,0,0,0.1
7.15,0.698208,0,0,0.1,0,0,0.1
7.2,0.703208,0,0,0.1,0,0,0.1
7.25,0.708208,0,0,0.1,0,0,0.1
7.3,0.713208,0,0,0.1,0,0,0.1
7.35,0.718208,0,0,0.1,0,0,0.1
7.4,0.723208,0,0,0.1,0,0,0.1
7.45,0.728208,0,0,0.1,0,0,0.1
7.5,0.733208,0,0,0.1,0,0,0.1
7.55,0.738208,0,0,0.1,0,0,0.1
7.6,0.743208,0,0,0.1,0,0,0.1
7.65,0.748208,0,0,0.1,0,0,0.1
7.7,0.753208,0,0,0.1,0,0,0.1
7.75,0.758208,0,0,0.1,0,0,0.1
7.8,0.763208,0,0,0.1,0,0,0.1
7.85,0.768208,0,0,0.1,0,0,0.1
7.9,0.773208,0,0,0.1,0,0,0.1
7.95,0.778208,0,0,0.1,0,0,0.1
8,0.783208,0,0,0.1,0,0,0.1
8.05,0.788208,0,0,0.1,0,0,0.1
8.1,0.793208,0,0,0.1,0,0,0.1
8.15,0.798208,0,0,0.1,0,0,0.1
